date,item,value,mean,bias,Q60,Q120,Q200
2016-06-06,purchase,1118.031,1047.572,6.726,94.105,94.582,59.052
2016-06-07,purchase,1129.275,1055.354,7.004,96.996,97.239,59.879
2016-06-07,inflow,2188.821,2071.898,5.643,98.431,98.706,61.400
2016-06-08,inflow,2191.251,2083.265,5.184,89.377,91.239,59.240
2016-06-08,purchase,1128.714,1062.340,6.248,89.144,90.022,57.634
2016-06-13,purchase,1117.884,1067.630,4.707,73.153,75.324,53.063
2016-06-13,inflow,2182.451,2092.711,4.288,71.747,76.698,55.035
2016-06-14,purchase,1115.302,1072.170,4.023,66.051,68.797,51.033
2016-06-14,inflow,2182.371,2101.250,3.861,63.326,69.754,53.027
2016-06-15,purchase,1108.303,1075.612,3.039,55.844,59.416,48.115
2016-06-15,inflow,2177.641,2108.526,3.278,51.851,60.290,50.290
2016-06-16,inflow,2171.841,2114.556,2.709,40.650,51.052,47.618
2016-06-16,purchase,1099.052,1077.844,1.968,44.721,49.193,44.935
2016-06-17,purchase,1106.350,1080.559,2.387,49.072,53.192,46.179
2016-06-17,inflow,2183.451,2121.117,2.939,45.172,54.782,48.697
2016-06-20,inflow,2186.411,2127.336,2.777,41.987,52.000,47.937
2016-06-20,purchase,1106.708,1083.049,2.184,46.972,50.863,45.578
2016-06-21,inflow,2188.261,2133.138,2.584,38.190,48.858,47.031
2016-06-21,purchase,1105.823,1085.218,1.899,44.007,48.115,44.730
2016-06-22,inflow,2198.381,2139.352,2.759,41.637,50.079,47.853
2016-06-22,purchase,1112.883,1087.853,2.301,48.180,51.398,45.924
2016-06-23,inflow,2200.611,2145.186,2.584,38.181,47.123,47.029
2016-06-23,purchase,1112.139,1090.166,2.016,45.219,48.621,45.077
2016-06-24,purchase,1091.454,1090.289,0.107,25.410,30.042,39.414
2016-06-24,inflow,2182.391,2148.729,1.567,18.152,29.991,42.252
2016-06-27,purchase,1090.617,1090.320,0.027,24.583,29.267,39.178
2016-06-27,inflow,2183.751,2152.065,1.472,16.297,28.404,41.809
2016-06-28,inflow,2186.411,2155.336,1.442,15.694,27.889,41.665
2016-06-28,purchase,1089.707,1090.261,-0.051,23.773,28.506,38.946
2016-06-29,purchase,1098.652,1091.061,0.696,31.522,35.774,41.161
2016-06-29,inflow,2197.371,2159.339,1.761,21.986,32.812,43.166
2016-07-04,purchase,1110.144,1092.878,1.580,40.697,40.697,43.784
2016-07-04,inflow,2209.691,2164.135,2.105,28.756,35.456,44.781
2016-07-05,inflow,2208.511,2168.361,1.852,23.765,30.935,43.590
2016-07-05,purchase,1108.559,1094.371,1.296,37.756,37.756,42.943
2016-07-06,inflow,2202.481,2171.611,1.422,15.296,23.262,41.570
2016-07-06,purchase,1102.108,1095.108,0.639,30.935,30.935,40.994
2016-07-07,inflow,2200.721,2174.383,1.211,11.155,19.511,40.583
2016-07-07,purchase,1099.988,1095.573,0.403,28.483,28.483,40.293
2016-07-08,purchase,1097.718,1095.777,0.177,26.139,26.139,39.622
2016-07-08,inflow,2198.971,2176.725,1.022,7.428,16.135,39.694
2016-07-11,inflow,2214.901,2180.361,1.584,18.498,26.163,42.334
2016-07-11,purchase,1113.214,1097.438,1.438,39.220,39.220,43.362
2016-07-12,inflow,2233.041,2185.378,2.181,30.251,36.811,52.245
2016-07-12,purchase,1130.113,1100.550,2.686,52.180,52.180,54.582
2016-07-13,purchase,1134.923,1103.823,2.817,53.541,53.541,59.795
2016-07-13,inflow,2238.611,2190.448,2.199,30.602,37.129,56.867
2016-07-14,inflow,2246.041,2195.742,2.291,32.412,38.769,63.694
2016-07-14,purchase,1141.954,1107.455,3.115,56.632,56.632,67.479
2016-07-15,inflow,2250.571,2200.964,2.254,31.686,38.111,67.888
2016-07-15,purchase,1146.112,1111.137,3.148,56.970,56.970,72.116
2016-07-18,inflow,2258.071,2206.403,2.342,33.416,39.679,68.505
2016-07-18,purchase,1153.218,1115.144,3.414,59.735,59.735,73.293
2016-07-19,inflow,2263.961,2211.885,2.354,33.666,39.904,68.593
2016-07-19,purchase,1158.672,1119.290,3.519,60.818,60.818,73.753
2016-07-20,purchase,1162.094,1123.366,3.447,60.080,60.080,79.201
2016-07-20,inflow,2267.731,2217.203,2.279,32.179,38.558,72.774
2016-07-21,inflow,2275.301,2222.736,2.365,33.872,40.042,73.418
2016-07-21,purchase,1169.095,1127.722,3.669,62.377,62.377,80.255
2016-07-22,purchase,1172.014,1131.940,3.540,61.044,61.044,79.858
2016-07-22,inflow,2278.561,2228.053,2.267,31.943,38.294,72.721
2016-07-25,inflow,2283.531,2233.337,2.248,31.561,37.947,72.576
2016-07-25,purchase,1176.501,1136.184,3.548,61.128,61.128,79.896
